 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
1274084,9.75,41.14239247311828,30.0,30.41625831825019,0.0,2.1667134556289014
1317743,9.44,41.986801075268815,30.0,31.52745305632051,0.0,2.270174678973002
1361397,9.13,43.81856182795699,31.0,32.853078930953934,0.0,2.189072214815296
1405066,8.88,44.92932123655914,31.0,33.78763808021034,0.0,2.264616935438707
1448727,8.63,45.52050403225807,31.0,35.13465547103789,0.0,2.2273855846322554
1492383,8.5,46.40627688172043,32.0,35.63569806710384,0.0,2.178635310034035
1536040,8.38,46.63549059139785,31.0,36.375657106560304,0.0,2.299845427894482
1579698,8.25,47.25702956989248,32.0,36.73272925016316,0.0,2.2350134262270207
1623353,8.13,44.65947580645161,30.0,34.48934653565364,0.0,2.160107364290669
1667016,8.06,44.84351478494624,30.0,34.49288800407035,0.0,2.0659407185801824
1710728,7.94,46.20618951612903,31.0,35.282120546223936,0.0,2.185450177359738
1754379,7.87,45.47066532258064,30.0,35.1303591895746,0.0,2.103581546593176
1798033,7.87,46.19872983870968,31.0,35.249110638511794,0.0,2.1634139322465025
1841687,7.81,45.58405913978495,30.0,35.2492570832526,0.0,2.1621234591788063
1885353,7.75,45.96441532258064,30.0,35.347262728344994,0.0,2.127177354137762
1929009,7.69,45.51412634408602,30.0,35.15647838577427,0.0,2.113218994564039
1972763,7.69,43.49128360215054,29.0,33.29104152065215,0.0,2.079206984730894
2016416,7.62,44.95307795698925,30.0,34.76244965258866,0.0257056451612903,2.217580279331425
2060077,7.62,45.713434139784944,30.0,34.98026839592244,0.0,2.0650603754317696
2103754,7.56,45.33796370967742,30.0,35.37004697106356,0.0,2.174213647847656
2147411,7.56,45.93995967741935,30.0,35.38040239531326,0.0,2.0714515982700306
2191068,7.62,46.2653561827957,31.0,35.4443712081843,0.0,2.092593838702451
2234727,7.62,46.99617607526882,31.0,36.20149264954443,0.0,2.1144017819527545
2278387,7.62,45.66599462365591,30.0,35.288120348360884,0.0,2.12771488015233
2322050,7.62,45.18760080645161,30.0,35.185576388289114,0.0,2.031733685975257
2365714,7.75,45.671478494623656,30.0,35.51318308857812,0.0,2.119697444023515
2409373,7.94,45.82325268817204,30.0,35.43033349960367,0.0,2.058333326829691
2453031,8.25,45.47911290322581,30.0,35.098734878529086,0.0,2.040954178951324
2496692,8.69,45.88952956989248,31.0,35.08345255328024,0.0,2.0602081967116863
2540354,9.19,45.79506048387097,31.0,35.116853068268874,0.0411290322580645,2.0904099082534837
2584033,9.69,46.31309139784946,31.0,35.31288523416826,0.0308467741935483,2.1814850242351005
2627743,10.19,46.05516129032258,31.0,35.03176795955115,0.0,2.0755443309468578
2671403,10.75,46.00391129032258,31.0,34.68295572031754,0.0,2.158642288125795
2715064,11.25,45.525846774193546,31.0,34.53091946572759,0.0,2.162661081483408
2758723,11.81,46.14735215053764,31.0,34.85223928304545,0.0,2.220698845061568
2802397,12.31,46.12101478494623,31.0,34.6704674967519,0.0,2.160833297924616
2846377,12.81,46.38826612903226,32.0,35.201261997082426,0.0,2.20688780129025
2890042,13.38,45.2269623655914,31.0,34.35706746593485,0.0,2.1494553632916373
2933705,13.81,46.27275537634409,32.0,34.95241657449665,0.0,2.23518132474672
2977373,14.38,45.63915994623656,31.0,34.77968489339081,0.0,2.184899150145609
3021039,14.75,45.26227150537635,31.0,34.5075481255328,0.0,2.095127551550396
3064698,15.25,45.94492607526882,32.0,34.556899633689966,0.0,2.0765388212781097
3108361,15.75,45.14452956989247,31.0,34.23839138360271,0.0,2.0238908749837408
3152026,16.25,45.616780913978495,31.0,34.21252135687276,0.0,2.119784924377096
3195690,16.62,45.66139112903226,32.0,34.02666650655969,0.0,2.138467739044976
3239358,17.06,45.22712365591398,31.0,33.96277968736122,0.0,2.140611535247933
3283040,17.5,45.766720430107526,32.0,34.20523548238942,0.0,2.125080627095618
3326706,17.94,45.27327956989247,31.0,34.13273439857978,0.0,2.166061781708867
3370373,18.31,45.55665994623656,32.0,33.90237430031825,0.0,2.2148520089027635
3414038,18.69,45.56391129032258,32.0,33.50204136410232,0.0,2.163756644509119
3457711,19.06,45.91638440860215,32.0,34.58565606153899,0.0,2.134112799167534
3501444,19.44,46.37811827956989,32.0,34.82326977703996,0.0,2.1492136857855675
3545106,19.81,46.2992002688172,32.0,34.91488655464702,0.0,2.153716298081787
3588768,20.12,45.87450940860215,31.0,34.76720755536015,0.0,2.110322359340675
3632433,20.5,45.98991263440861,31.0,34.73217263943919,0.0,2.1411355120082525
3676098,20.88,46.40273521505377,32.0,34.52269398202671,0.0,2.1164784881200136
3719911,21.19,46.30891801075269,32.0,34.40886034830395,0.0,2.1618077465151315
3763577,21.44,45.60124327956989,31.0,34.66640432043709,0.0,2.177708249824763
3807251,21.81,45.736418010752686,31.0,34.765546055623766,0.0,2.239979789525885
3850925,22.19,45.66237903225807,31.0,34.70059714456897,0.0,2.1694623639654878
3894599,22.44,45.58206317204301,31.0,34.62797810710773,0.0,2.0830308586523727
3938267,22.75,45.8505376344086,32.0,34.40428556593419,0.0,2.1106518487957424
3981951,23.0,45.8026747311828,32.0,34.47097015125036,0.0,2.224321021532475
4025625,23.31,45.34084677419355,31.0,34.496208975647974,0.0,2.1648923775508737
4069306,23.56,45.35128360215054,31.0,34.17249108382166,0.0,2.182197504724173
4113001,23.87,45.84244623655914,32.0,34.268174511323295,0.0,2.195228309631171
4156691,24.19,45.4389314516129,31.0,34.336052820913615,0.0,2.2284473779031533
4200388,24.44,44.44301747311828,30.0,34.01600853017537,0.0,2.206868279389236
4244069,24.75,44.387493279569895,31.0,33.4207197142185,0.0,2.215826476281579
4287753,24.94,44.90737231182796,31.0,33.865498142892015,0.0,2.139697024177289
4331441,25.19,44.566176075268814,31.0,33.445647245221515,0.0,2.104690824806336
4375132,25.44,44.44725134408602,31.0,33.58489523594508,0.0,2.1460413847970146
4418857,25.75,44.15635752688172,31.0,33.23758420728996,0.0,2.119542858820384
4462537,26.0,44.29072580645161,31.0,33.16805481522685,0.0,2.187708264638614
4506220,26.19,44.476512096774194,31.0,33.37115648902771,0.0,2.1513911091148548
4549902,26.44,43.08850134408602,29.0,32.84188451556336,0.0,2.2058533580020083
4593585,26.62,44.42314516129032,30.0,33.71774255827694,0.0,2.2094622859217834
4637312,26.81,43.865833333333335,29.0,33.73309308673055,0.0,2.0910886742687014
4681015,27.06,44.153118279569895,30.0,33.7543304025053,0.029133064516129,2.235866667705443
4724700,27.25,43.94385752688172,30.0,32.95816966224122,0.0,2.1992472532951783
4768387,27.44,43.37278897849463,29.0,33.3190676485539,0.0428427419354838,2.1766800489941027
4812072,27.62,44.06724462365592,30.0,33.56107247522748,0.0,2.1742134689975
4855752,27.81,43.4784811827957,30.0,33.07803427437361,0.0,2.159690541536594
4899452,28.0,44.28614919354839,30.0,33.3504565280339,0.0,2.241693229708637
4943138,28.19,44.1532123655914,30.0,33.10550816906939,0.0,2.125557779394656
4986828,28.38,43.72278225806452,30.0,33.00838407345565,0.0,2.185907131198332
5030521,28.56,44.32956989247312,31.0,32.80544636345206,0.0,2.160114209328752
5074207,28.75,44.18058467741936,30.0,32.48581250598915,0.0137096774193548,2.314536153700933
5117891,28.94,43.79831989247312,30.0,32.84098659302192,0.0,2.252520144986054
5161579,29.12,42.65452284946237,29.0,32.35970121113513,0.0,2.2450199704716587
5205272,29.31,42.95983870967742,30.0,32.46937349299719,0.0,2.1706449986992715
5248969,29.5,43.38374327956989,30.0,32.832816252716306,0.029133064516129,2.3420966424947967
5292710,29.63,43.66255376344086,30.0,32.77748642889768,0.0,2.173030845283775
5336395,29.81,43.24545698924731,30.0,32.108491211137235,0.0,2.141391121399512
5380097,29.94,43.00289650537634,30.0,32.17106909169681,0.0,2.233400233950457
5423782,30.06,43.3063373655914,31.0,32.06653944181195,0.0,2.274395048379871
5467466,30.19,42.64465725806452,30.0,31.633246114832417,0.0,2.2028156195351336
5511300,30.31,42.74313172043011,30.0,31.59400995320964,0.0,2.154825233408486
5554987,30.44,44.09188172043011,31.0,32.356984940134915,0.0,2.15010062719498
5598681,30.62,43.85641129032258,31.0,32.32697512070216,0.0,2.2827822118163947
5642375,30.75,44.74501344086021,32.0,32.952175073425906,0.0,2.14279553633368
5686064,30.94,44.9700873655914,32.0,33.03482520720917,0.0188508064516129,2.2498857526430074
5729748,31.06,44.58537634408602,31.0,32.98533840344142,0.0,2.1731720124797658
5773429,31.19,44.423030913978494,31.0,32.944563087862,0.0,2.160376248518615
5817119,31.31,44.17346774193548,31.0,32.39489232467757,0.0,2.172278010779787
5860809,31.44,44.11600806451613,31.0,32.59493655313906,0.0,2.202190787952365
5904502,31.56,44.37765456989247,31.0,32.43557455402163,0.0,2.255651654047795
5948188,31.69,43.58449596774194,30.0,32.50658510956202,0.0,2.301108574645552
5991879,31.81,43.94024193548387,31.0,32.48351139127447,0.0,2.2048250475127187
6035568,31.94,44.68006048387097,32.0,32.5730013085017,0.0,2.207493259652489
6079272,32.06,44.45897849462366,32.0,32.563337125715144,0.0,2.245490280261808
6122963,32.19,43.22368951612904,30.0,31.83068567225603,0.0,2.1322915094501527
6166702,32.25,43.20155241935484,31.0,31.62374527254974,0.0,2.239845239288863
6210387,32.38,42.39897177419355,30.0,31.77300572435595,0.0,2.223635291968363
6254072,32.44,43.17036290322581,31.0,31.170272414516734,0.0,2.1780172938616458
6297770,32.56,43.11369623655914,31.0,31.54473424598253,0.0,2.173165231123179
6341457,32.69,42.925571236559136,30.0,31.35418575551645,0.0,2.2350469345715545
6385145,32.75,43.32861559139785,31.0,31.35502173715044,0.0,2.2133532795969915
6428881,32.88,43.81819892473119,32.0,31.151519655767277,0.0,2.2790723956526766
6472574,32.94,42.785376344086025,30.0,31.33755753014487,0.0,2.1676410672024944
6516270,33.06,43.01506720430108,30.0,31.016253783876063,0.0,2.1934744341379777
6559972,33.13,42.98590725806452,31.0,31.26076905277554,0.0,2.171666562608394
6603669,33.19,42.18948252688172,30.0,31.09102709779242,0.0,2.2514381539773383
6647358,33.25,43.06305107526882,31.0,30.640239948991912,0.0,2.2373315816405803
6691053,33.38,42.1994623655914,30.0,31.136843080549724,0.0,2.188722909440397
6734752,33.44,42.30216397849463,30.0,30.808187374392727,0.0,2.162822574141519
6778468,33.5,42.97310483870968,31.0,30.639433658765125,0.0,2.1346705196680973
6822170,33.63,41.8577620967742,30.0,30.420226246434492,0.0,2.166229730270479
6865869,33.69,41.96766801075269,30.0,30.469973481175632,0.0,2.132896443546581
6909566,33.75,42.34854166666667,31.0,30.48745892610785,0.0,2.2319753179558326
6953260,33.81,41.55670698924731,30.0,30.225852299324767,0.0,2.209509346772387
6996977,33.88,41.73191532258065,30.0,30.16073281591198,0.0,2.1796100414426527
7040683,34.0,42.0417876344086,31.0,30.10372504953709,0.0,2.185053600849809
7084434,34.0,40.90641129032258,29.0,30.56873981793569,0.0,2.196874938170236
7128126,34.06,41.11471102150538,29.0,30.579715256992657,0.0,2.2608533948559804
7171822,34.0,41.48065860215054,30.0,29.506171709001524,0.0,2.153272800278572
7215516,34.0,41.74512768817204,30.0,30.461401736456992,0.0,2.1264246789730024
