 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
2403737,10.44,47.03611559139785,31.0,35.14444291359687,0.0,2.194408561502775
2447474,11.06,46.55364919354839,30.0,34.71691564610954,0.0,2.137956980395133
2491136,11.56,47.34770161290323,32.0,34.635204972410044,0.0,2.131444792705442
2534799,12.13,46.840020161290326,31.0,34.89489293516435,0.0,2.1640792956104025
2578473,12.69,47.58270161290323,32.0,34.7458228589013,0.0,2.22539629034968
2622138,13.25,46.74043682795699,30.0,34.876954206974816,0.0,2.1480846752063094
2665794,13.75,47.04382392473119,31.0,34.215705814086235,0.0,2.200940599346745
2709453,14.25,47.46655241935484,32.0,34.68779587022816,0.0,2.136680081512314
2753113,14.69,46.69129704301075,31.0,34.57119356138199,0.0,2.1316193273337234
2796795,15.19,46.8727688172043,31.0,34.53034267009664,0.0,2.200987834531088
2840463,15.63,46.67182795698925,31.0,34.42882723108697,0.0,2.121659755417895
2884130,16.06,47.14926075268817,32.0,34.32774170055416,0.0,2.300255129025032
2927789,16.5,46.8507123655914,31.0,33.96739064427392,0.0,2.1965254942316315
2971451,16.87,46.54248655913978,32.0,33.64045317848115,0.0,2.0946303524522345
3015114,17.31,44.32504032258065,30.0,32.08545556796335,0.0,2.17083331147387
3058787,17.75,44.08334005376344,31.0,30.634338328284205,0.0,2.127761800452004
3102454,18.12,44.35544354838709,32.0,31.14675575007577,0.0,2.1262095818519486
3146158,18.5,41.97807123655914,30.0,29.83620827512874,0.0,2.233145073852469
3189819,18.94,40.47807123655914,30.0,29.539498848958377,0.0,2.1558265890113737
3233479,19.37,39.79442204301076,30.0,29.315796249575257,0.0,2.2108333152676605
3277150,19.75,39.56497983870968,30.0,29.039991626067437,0.0,2.176767205339852
3320812,20.12,39.13594086021505,29.0,29.031708446995356,0.0,2.1865790603953497
3364520,20.5,39.28195564516129,29.0,29.005697154386947,0.0,2.1292602641923923
3408186,20.88,39.45526209677419,29.0,28.94292587485644,0.0,2.182573841222613
3451848,21.19,39.25918010752688,29.0,29.062754503449536,0.0,2.1410550998941345
3495536,21.62,38.45439516129032,28.0,29.030368383440408,0.0,2.2331853102598567
3539200,21.94,39.325208333333336,29.0,28.660910100095165,0.0,2.19932115305057
3582864,22.25,39.59645161290322,30.0,28.87819685399317,0.0,2.15028216249711
3626525,22.56,39.36981854838709,30.0,28.80221301970852,0.0,2.0798318425088884
3670197,22.81,39.21173387096774,30.0,28.634389232614584,0.0,2.1389312607942395
3713872,23.12,40.06553091397849,30.0,28.891635691967625,0.0,2.2024327001315176
3757543,23.44,39.08495967741936,30.0,28.439216206013,0.0,2.138649160623699
3801210,23.69,39.4457997311828,30.0,28.61052997122013,0.0,2.1056854838709675
3844877,23.87,38.639637096774194,29.0,27.98416610436111,0.0,2.1083602134278525
3888546,24.19,38.00122311827957,28.0,28.24443966801069,0.0,2.084771440159267
3932214,24.44,37.42057123655914,28.0,27.80216220601561,0.0,2.1145963751228467
3975902,24.69,38.520295698924734,29.0,27.82317107802942,0.0205645161290322,2.2271504247239564
4019634,24.87,37.97786962365591,29.0,27.87540203247748,0.0,2.0779030941077004
4063319,25.12,37.82281586021505,28.0,27.5766828637865,0.0,2.145094045373743
4106994,25.37,38.28641129032258,29.0,27.66236498050576,0.0,2.063051049254249
4150674,25.56,37.78350134408602,28.0,27.732100506331605,0.0,2.133225684327668
4194364,25.81,37.26656586021505,28.0,27.69364199395738,0.0,2.094139766880564
4238040,26.0,37.425383064516126,28.0,27.57512850165583,0.0,2.19439512064256
4281763,26.25,38.00211693548387,28.0,27.62410100872225,0.0,2.0928830590512635
4325446,26.44,38.22413306451613,29.0,27.557267343759108,0.0,2.1269152896559578
4369131,26.69,37.184831989247314,28.0,27.88801260545447,0.0,2.0934743539263936
4412815,26.87,36.7029435483871,28.0,27.84459194305616,0.0,2.124589977842453
4456496,27.13,37.80331989247312,29.0,27.28647898162885,0.0,2.181848117150466
4500171,27.37,37.25381720430107,28.0,27.564431098301977,0.0,2.0919623437319346
4543848,27.56,38.21513440860216,29.0,27.345402092003184,0.0,2.08774180378512
4587534,27.75,37.646048387096776,28.0,27.46837600990118,0.0,2.164516082784137
4631217,28.0,38.20014112903226,29.0,27.67631122344652,0.0,2.0527284799904613
4674918,28.19,38.08661962365591,29.0,27.198864984579775,0.0,2.0773453303398512
4718600,28.44,36.37203629032258,28.0,27.67531889295298,0.0,2.1689650530408144
4762282,28.62,37.32624327956989,29.0,27.11288423236828,0.0,2.0508870821409992
4805962,28.81,36.62012096774193,28.0,27.275278912786813,0.0,1.96458331147387
4849649,29.0,37.02868279569893,28.0,27.179621010326333,0.0,2.078991848046017
4893348,29.19,36.41860215053764,28.0,27.036191408840843,0.0,2.042580586628512
4937083,29.37,37.342486559139786,28.0,27.50364665459645,0.0,2.1243546761186263
4980760,29.63,37.145806451612906,28.0,27.218370785566933,0.0,2.0370966612830967
5024438,29.81,37.45375672043011,29.0,27.045731357783144,0.0,2.0559408513628745
5068125,29.94,36.872681451612905,28.0,26.947067407585507,0.0,2.110107500867152
5111802,30.06,36.964025537634406,28.0,27.345181067461432,0.0,2.045618116978841
5155482,30.19,36.52913978494624,28.0,27.21607433022261,0.0,2.071148897226197
5199234,30.31,37.6284879032258,29.0,27.185154847536385,0.0,2.096182708261071
5242918,30.37,36.78000672043011,28.0,27.07351321387548,0.0,2.0560213637414733
5286602,30.5,37.0779502688172,28.0,27.20487593359034,0.0,2.136720155328652
5330288,30.62,37.242211021505376,28.0,27.17541008194976,0.0,2.039173370792505
5373985,30.69,36.8533938172043,28.0,27.246818003293257,0.0,2.068413689443866
5417666,30.81,37.1147311827957,28.0,26.99711072121105,0.0,2.028951323852469
5461346,30.94,36.93048387096774,28.0,27.08394493831692,0.0,2.088024158139669
5505029,31.06,36.73569892473118,28.0,27.11189522485559,0.0,2.0911357490298736
5548711,31.12,37.21753360215054,28.0,27.265464889440484,0.0,2.119341201114292
5592413,31.25,37.08362231182796,28.0,27.0477085577123,0.0,2.13856841176545
5636100,31.37,37.23927419354839,28.0,27.03602819278281,0.0,2.097163874436351
5679786,31.44,36.54668682795699,28.0,27.072139249898623,0.0,2.0726276859589983
5723472,31.5,37.33787634408602,28.0,27.10863337674184,0.0,2.1522781975788385
5767159,31.69,35.715725806451616,28.0,26.088791881549373,0.0,2.0986018468536827
5854590,31.81,35.778145161290325,28.0,25.606572331328795,0.0,2.0239716982725606
5985634,32.06,36.501095430107526,28.0,25.889249987766448,0.0,1.990154412675959
6029316,32.13,35.58610887096774,28.0,25.809093729406857,0.0,2.0594753726948203
6116740,32.31,36.3764314516129,28.0,26.071081487994213,0.0,2.0618077403728035
6160428,32.38,35.24375,27.0,26.132000681031176,0.0,2.0073386791464327
6204121,32.44,36.12143817204301,28.0,25.7069252431819,0.0,2.032768802571105
6247815,32.44,35.649549731182795,27.0,26.03326192154477,0.0,1.9506316552130312
6291517,32.56,34.73614247311828,27.0,25.854189260616693,0.0,2.051330460168806
6335204,32.69,36.098985215053766,28.0,25.670228646335776,0.0,2.0271705417082178
6378894,32.75,36.347338709677416,28.0,26.13367160015275,0.0,2.025907247902575
6422585,32.88,36.03686155913979,28.0,26.054457394012744,0.0,2.0728089981500752
6466276,32.94,37.54028225806452,29.0,27.04889869015812,0.0,2.0166599425782605
6509969,33.06,36.19898521505376,28.0,27.42715660926477,0.0,2.112560483825804
6553662,33.19,37.05358198924731,28.0,27.20438124290163,0.0,2.1151477972525723
6597357,33.25,36.806827956989245,28.0,27.130945592723958,0.0,2.012540113741473
6641047,33.31,36.18477822580645,27.0,27.217969302925777,0.0,2.1139583311202883
6684740,33.44,37.80877688172043,29.0,27.495175400025644,0.0,2.1152350578372494
6728437,33.44,37.00616263440861,28.0,27.073287799799164,0.0,2.0185012681650334
6772197,33.63,35.98149865591398,27.0,27.097791351715863,0.0188508064516129,2.3287297627886896
6815885,33.69,37.03736559139785,28.0,26.99080242676265,0.0,2.1277688170236435
6859574,33.75,36.73752016129032,28.0,27.30831770529651,0.0,2.194811827776332
