 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
2841018,17.19,35.17996639784946,29.0,23.17013042874149,0.0,2.060140489462294
2884678,17.56,34.55413306451613,28.0,22.99314325653688,0.0,2.097600714994147
2928341,17.94,35.18532258064516,29.0,22.978991916957487,0.0,2.0812159551953253
2972005,18.31,35.374254032258065,29.0,23.09177534294908,0.0154233870967741,2.219697423428648
3015666,18.62,35.169905913978496,29.0,22.93682306707933,0.0,2.057734841049182
3059330,19.0,34.68858870967742,28.0,23.03425887993891,0.0,2.1224594806841828
3102994,19.37,35.151310483870965,29.0,23.051923951796432,0.0,2.1085479354549657
3146660,19.69,35.5792002688172,30.0,23.01658188857651,0.0,2.059099459475084
3190326,20.0,35.050490591397846,29.0,23.111734158381694,0.0,2.1387364635723785
3234044,20.31,35.553877688172044,29.0,23.03129037726782,0.0,2.0130710338171323
3277714,20.62,34.38480510752688,28.0,22.816326191774085,0.0,2.012930055317089
3321377,20.94,34.288225806451614,28.0,22.615133233154133,0.0,2.0983600062145915
3365040,21.25,35.53274193548387,30.0,22.901547771520864,0.0,2.0129502676881
3408701,21.5,35.203326612903226,29.0,22.94846074343084,0.0,2.0450603266544536
3452402,21.81,34.975752688172044,29.0,22.94223234498105,0.0,2.0352551550396
3496081,22.13,35.08479166666667,29.0,23.028490591474966,0.0,2.081633031591441
3539746,22.37,35.22238575268817,29.0,23.022479961018444,0.0,2.105127675119595
3583417,22.62,34.815712365591395,29.0,22.831427957618708,0.0,1.9763440771693257
3627084,22.87,35.37537634408602,29.0,22.949740109529,0.0,2.0405174297155013
3670745,23.19,34.613420698924735,28.0,22.796880062494637,0.0,1.973796987684631
3714407,23.38,35.02233198924731,29.0,22.654424784217355,0.0,2.055718712016924
3758074,23.69,34.369845430107524,28.0,22.53792999107415,0.0,1.980913943085906
3801737,23.87,35.24931451612903,29.0,22.685780345988896,0.0,1.9754636933731509
3845407,24.12,33.784274193548384,28.0,22.37989977612353,0.0,2.0533198402633244
3889076,24.37,34.200698924731185,28.0,22.48728259580873,0.0,1.9306113184598657
3932743,24.63,34.64029569892473,28.0,22.306458390656,0.0,2.023602147647128
3976422,24.87,34.79774865591398,28.0,22.4456138167097,0.0,2.0282056252438867
4020092,25.12,34.09331317204301,28.0,22.349630049529857,0.0,2.035174618272343
4063795,25.31,33.38212365591398,28.0,22.239761515454237,0.0,2.0076275967145767
4107481,25.56,33.86871639784946,28.0,22.134126265334825,0.0,1.999489134401376
4151214,25.75,34.125719086021505,28.0,22.27617573093013,0.0,1.9517202884726557
4194906,26.0,34.924926075268814,29.0,22.27942061616161,0.0,1.9969353521722164
4238581,26.19,33.831740591397846,28.0,22.421760067490347,0.0,2.0332123003743208
4282257,26.37,34.714912634408606,29.0,22.31603667023108,0.0,2.038991934761244
4325932,26.56,34.412137096774195,28.0,22.333468435697604,0.0,1.9894690241917423
4369685,26.81,33.9478561827957,28.0,22.51594841227097,0.0,1.9746101931943
4413364,26.94,34.70545698924731,29.0,22.3357205786976,0.0,1.9548454264492283
4457039,27.19,33.497110215053766,28.0,22.47373717513144,0.0,2.124173278657576
4500718,27.37,34.39909946236559,28.0,22.50228379677833,0.0,2.0453695321984475
4544401,27.5,34.63386424731183,28.0,22.281870909407647,0.029133064516129,1.989764709025248
4588075,27.69,34.00130376344086,28.0,22.311354296820834,0.0,2.1027284857714776
4631750,27.87,33.01326612903226,27.0,22.45304117220623,0.0188508064516129,2.102902936755694
4675442,28.06,34.6816061827957,29.0,21.93424380853908,0.0,2.0247039823968085
4719117,28.25,33.47270161290323,28.0,22.040288609779207,0.0,1.9487567193010025
4762798,28.38,34.07146505376344,28.0,21.982478060282965,0.0,2.042728491733148
4806480,28.56,33.77116935483871,28.0,21.98568056660278,0.0,1.922452895159484
4850159,28.75,34.34959677419355,28.0,22.005305136227587,0.0,2.020886900039021
4893853,28.87,34.50514112903226,28.0,22.068761077692518,0.0,2.1335684724661084
4937535,29.06,33.402123655913975,28.0,22.018483884837742,0.0,1.9290656195351343
4981215,29.19,33.49474462365591,28.0,22.193466885122284,0.0,1.972573924324705
5024903,29.31,33.67338709677419,28.0,22.07524135769966,0.0,1.923098108117629
5068636,29.5,34.040255376344085,28.0,21.90730699868843,0.0,1.954556416204186
5112312,29.63,34.484576612903226,29.0,22.46339863529477,0.0,2.0124059051263146
5155992,29.81,34.146001344086024,28.0,22.36920152547013,0.0,1.9638708803040812
5199675,29.87,32.82224462365591,27.0,22.212139524897022,0.0,2.084307762774237
5243359,30.0,34.40587365591398,28.0,22.420302649083716,0.0,1.949784910827841
5287082,30.12,33.19290994623656,27.0,22.44090440072626,0.0,2.0231384306982743
5330765,30.25,34.86758064516129,29.0,22.225959104731945,0.0,1.980880372685788
5374462,30.31,33.67877688172043,28.0,22.30377761312665,0.0,1.957177418632212
5418150,30.5,34.68852822580645,29.0,22.276185995013112,0.0,1.9869018762555644
5461836,30.62,34.52165994623656,28.0,22.299342140049493,0.0,2.0160079019250774
5505515,30.69,34.061377688172044,28.0,22.301515878243944,0.0,2.0341800553170883
5549197,30.81,33.888797043010754,28.0,22.083779706079707,0.0,1.978850552403096
5592902,30.88,33.68236559139785,28.0,21.824977264043603,0.0,2.0660080529540985
5636588,31.0,34.148467741935484,28.0,22.217501645608472,0.0,2.18490566665944
5680272,31.12,33.202647849462366,28.0,21.47111139902458,0.0377016129032258,2.0794623639654874
5723962,31.25,33.564711021505374,28.0,21.933002042874293,0.0,1.943548386374148
