 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
1663057,21.31,48.36700940860215,30.0,39.38986348999783,0.0,2.08969755675331
1706626,21.62,48.12420698924731,29.0,39.91600744790004,0.0,2.0987029493565004
1750201,21.87,48.56233198924731,30.0,39.553134932678674,0.0,2.111659778180643
1793771,22.19,48.051377688172046,29.0,39.76751627804478,0.0,2.138380258872052
1837334,22.5,48.1347311827957,30.0,39.287407770637394,0.0,2.0973319339211907
1880904,22.75,48.8039314516129,30.0,39.47244723508392,0.0,2.1475537518788297
1924475,23.0,46.56588037634408,27.0,39.40475963407242,0.0,2.1834609885806886
1968046,23.25,48.1399126344086,30.0,39.10837163895259,0.0,2.165900526072378
2011621,23.5,48.59819220430108,30.0,39.27145750312874,0.0,2.090873543003526
2055242,23.75,47.1684744623656,28.0,39.537207832413856,0.0,2.190880375937609
2098819,24.0,47.75267473118279,29.0,39.44993423814798,0.0,2.135692176073462
2142387,24.25,48.6091061827957,30.0,39.372962027914895,0.0,2.1463506383956963
2185956,24.5,47.754616935483874,29.0,39.21642126836518,0.0,2.236001226613988
2229525,24.69,48.768918010752685,30.0,39.26693364988897,0.0,2.0186491898900885
2273131,24.87,48.07571908602151,29.0,39.31047699147686,0.0,2.114200261184457
2316716,25.12,48.24471774193548,29.0,39.40273522655893,0.0,2.092909918008946
2360283,25.31,46.58247311827957,28.0,39.196786396032,0.0,2.1765388317562
2403859,25.5,46.99127688172043,28.0,39.43146537400831,0.0,2.224415306276376
2447432,25.69,47.37959677419355,29.0,38.46038256773798,0.0,2.157029529244709
2490999,25.88,47.17968413978495,29.0,38.69030927969298,0.0,2.129475801935195
2534566,26.06,45.78639112903226,27.0,38.822455971358806,0.0,2.1107862772701327
2578132,26.25,47.02592741935484,28.0,38.348942588569486,0.0,2.2347512822562576
2621706,26.44,46.4082123655914,28.0,38.73480211544449,0.0,2.1630777833781365
2665276,26.62,47.62427419354839,29.0,38.40900553857718,0.0,2.120060481657923
2708848,26.75,47.60774865591398,29.0,38.25570556801585,0.0,2.129502635962249
2752415,26.94,47.29066532258064,28.0,38.780088685499365,0.0,2.158991750491386
2796001,27.06,46.85038978494624,28.0,38.35529741641734,0.0,2.32050390539188
2839574,27.19,47.589516129032255,30.0,38.46942750359096,0.0,2.095141045523687
2883147,27.44,46.04945564516129,28.0,38.59773875764846,0.0,2.163171955572899
2926718,27.56,46.35211021505376,28.0,38.545949009761344,0.0,2.192372306363091
2970343,27.69,46.00747983870968,27.0,38.99002945637515,0.0,2.253938076475604
3013928,27.81,45.88881048387097,27.0,38.75796392056537,0.0,2.125880267904888
3057501,27.94,47.26752688172043,28.0,38.8754053232243,0.0,2.197352092004856
3101075,28.12,47.9119623655914,29.0,38.66098853264314,0.0,2.1833265749201494
3188221,28.31,47.49101478494624,29.0,38.53666910232992,0.0,2.192170562303084
3231849,28.5,46.77469086021505,28.0,39.0022046080238,0.0,2.240719084892401
3275428,28.62,47.75394489247312,29.0,38.49494120726419,0.0,2.1229099458300813
3319004,28.69,47.47268817204301,28.0,38.949793383299074,0.0,2.2117876163429298
3362582,28.81,46.08426747311828,27.0,38.60953855644174,0.0,2.1303157915203346
3406156,28.94,46.44560483870968,29.0,37.40225538430931,0.0,2.1394421551172824
3449724,29.0,45.90307795698925,28.0,37.07527961871294,0.0,2.0950738332737164
3493311,29.19,46.31280913978495,28.0,37.63552356900372,0.0,2.181014781287938
3536884,29.31,46.13586021505376,27.0,38.36352797333824,0.0,2.199979776879914
3580462,29.37,47.680853494623655,29.0,38.60626525247768,0.0,2.176034910827842
3624036,29.5,47.811021505376345,29.0,38.573569382032886,0.0,2.136868268007862
3667611,29.63,47.29213037634408,29.0,38.394665321705794,0.0,2.1237365128916634
3711201,29.75,48.09731854838709,30.0,38.11802234138622,0.0,2.078608713751228
3754778,29.75,45.70289650537634,28.0,36.61754129266374,0.0,2.2234273839461203
3798353,29.87,46.43593413978495,28.0,37.27498073207158,0.0,2.1106517819527544
3841931,30.0,46.59235215053764,28.0,37.96951671505597,0.0,2.152573464011374
3885512,30.12,45.86799731182796,28.0,37.59362338001888,0.0,2.081747305324314
3929135,30.25,45.81038978494624,28.0,37.55015358857387,0.0,2.189435462011504
3972709,30.31,46.25894489247312,28.0,37.49678333823722,0.0,2.1103560653236646
4016310,30.37,45.9023252688172,28.0,37.31612288074941,0.0,2.200490542214056
4059895,30.44,45.60750672043011,28.0,37.5689212718554,0.0,2.1859206660000434
4103478,30.56,45.76668682795699,28.0,37.4177272283004,0.0,2.164677323787432
4147111,30.62,45.73500672043011,28.0,37.501672368622486,0.0,2.13169354766447
4190717,30.69,45.724932795698926,28.0,37.34478950385022,0.0,2.102190824806336
4234304,30.81,46.49629032258065,28.0,37.53913316122733,0.0,2.10411962252681
4277896,30.88,46.43301075268817,29.0,37.348810118656445,0.0,2.165403121748179
4321490,30.94,46.68668682795699,28.0,37.2328191621243,0.0,2.1230443526256644
4365078,31.0,45.77488575268817,28.0,37.19378745059104,0.0,2.123978448375534
4408680,31.06,47.128481182795696,28.0,37.65225254374465,0.0,2.100147847836455
4452269,31.19,46.1178561827957,28.0,36.94053690971805,0.0,2.125638391676422
4495859,31.25,46.17474462365591,28.0,37.35887875516856,0.0,2.2334406752225693
4539449,31.31,46.58984543010753,29.0,37.01995491903375,0.0,2.2145698917504912
4583048,31.37,47.0247311827957,29.0,37.343495549747,0.0,2.125329281157865
4626637,31.44,47.48709005376344,30.0,37.63927248676956,0.0,2.171296925538718
4670230,31.44,46.5683870967742,28.0,37.77553648246875,0.0,2.205900536008498
4713824,31.5,46.32902553763441,28.0,37.67689551841104,0.0,2.19254698768463
4757421,31.62,46.64561155913979,29.0,36.4249841361236,0.0,2.1580376344086023
4801014,31.69,46.02171370967742,28.0,37.61110108758036,0.0,2.183615555989132
4844664,31.75,46.736344086021504,30.0,36.437428161752784,0.0,2.1712633534223613
4888269,31.81,46.5521370967742,28.0,37.193138884883545,0.0,2.205349453513412
4931863,31.87,46.225638440860216,28.0,37.39456101462887,0.0,2.2381048387096776
4975453,31.94,46.83379032258065,29.0,37.25207211728368,0.0,2.1203830362885165
5019047,32.0,46.05692204301075,28.0,37.20184227993023,0.0,2.1603359418357613
5062639,32.06,46.6564314516129,28.0,37.4477285105358,0.0,2.214865394662678
5106321,32.13,45.61124327956989,27.0,37.2132642149933,0.0,2.155114247266664
5149917,32.19,45.86906586021505,28.0,37.29525990469253,0.0,2.228635747223306
5193514,32.25,47.07742607526882,29.0,37.22139308678744,0.0,2.1762096757934444
5237117,32.31,46.58116935483871,28.0,37.04668839738924,0.0,2.1364784424138623
5280709,32.38,47.46875672043011,30.0,36.94701531279825,0.0,2.2067606486299
5324301,32.38,46.7251814516129,29.0,37.20762156405102,0.0,2.169065804888932
5367900,32.44,46.56204301075269,29.0,36.91046883750736,0.0,2.111545690072552
5411496,32.5,46.6379435483871,29.0,37.02173789027425,0.0,2.127674534447624
5455091,32.56,46.93967069892473,29.0,36.76308608939532,0.0,2.199818294338579
5498687,32.56,46.26873655913978,28.0,36.84239115527283,0.0,2.174630314514322
5542285,32.63,45.42564516129032,27.0,36.928705227032495,0.0,2.2915185563359928
5585899,32.69,46.18952284946237,28.0,36.88417611964534,0.0,2.204744617152271
5629494,32.75,46.78568548387097,29.0,36.67160989803942,0.0,2.1406720076020345
5673094,32.75,46.44708333333333,29.0,36.65495695238542,0.0,2.214899177244118
5716696,32.81,46.61453629032258,29.0,36.646410395549786,0.0,2.2553964952144034
5760305,32.88,45.51342741935484,28.0,36.571553186870645,0.0,2.234724400535828
5803965,32.88,46.26463037634409,29.0,36.367265708584064,0.0,2.1825067005127035
5847562,32.94,45.719254032258064,28.0,36.61518271275856,0.0,2.1094018816752658
5891157,33.0,46.216592741935486,29.0,36.40719498935263,0.0,2.294549516156131
5934754,33.0,45.92025537634409,28.0,36.53153168786746,0.0,2.212493269407952
5978350,33.06,46.093326612903226,29.0,35.94827030973262,0.0,2.1448857147050964
6021991,33.13,46.491236559139786,30.0,35.757456603791,0.0,2.1767875469707487
6065593,33.13,46.200940860215056,29.0,36.1243437515531,0.0,2.191491935303214
6109190,33.19,47.534274193548384,28.0,36.5487043591619,0.0,2.1990994363510232
