 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
3840898,17.25,42.89374327956989,29.0,32.18511675329673,0.0,2.183198920214765
3884469,17.69,43.54397177419355,30.0,32.471598869623605,0.0,2.134408584084865
3928045,18.12,43.28993951612903,30.0,32.55966051531689,0.0,2.197426058964548
3971620,18.5,42.70896505376344,29.0,31.79888671808388,0.0,2.2146100833550126
4015246,18.87,43.13510752688172,30.0,32.19953476320633,0.0,2.335174728292289
4058817,19.25,44.019375,31.0,32.11337726881704,0.0,2.232614245098784
4102405,19.62,44.195961021505376,31.0,32.06464037612294,0.0,2.2080846575019506
4145999,20.06,43.460987903225806,30.0,32.39693329925057,0.0,2.244133021113352
4189580,20.37,43.65157930107527,31.0,32.10408906149143,0.0,2.3137498150075144
4233259,20.75,42.78263440860215,30.0,32.21240572892434,0.0,2.215960978102599
4276842,21.06,42.762143817204304,30.0,32.06968895973175,0.1045362903225806,2.2591733491136985
4320424,21.44,41.37290322580645,28.0,31.998464381186725,0.1011088709677419,2.2872177065267656
4407591,22.13,41.754556451612906,30.0,31.008637791422075,0.0,2.15406579838529
4451170,22.37,40.91209005376344,29.0,30.65208458350705,0.0,2.19995270294073
4494764,22.75,40.39306451612903,28.0,30.602718188115485,0.0,2.2323387080515085
4538345,23.0,41.28578629032258,30.0,30.190497323091886,0.0,2.190718977582306
4581933,23.31,40.62534274193549,30.0,29.638702564968643,0.0,2.167681449399858
4625522,23.56,39.12122983870968,28.0,28.84956161205794,0.0,2.166377682707177
4669110,23.87,39.76751344086021,30.0,28.71190315523369,0.0,2.1622982649728297
4712691,24.12,38.94898521505376,30.0,28.01801644674363,0.0,2.124468977582308
4756273,24.37,37.732110215053766,29.0,27.469391002575367,0.0,2.1286021245230664
4799857,24.63,36.44932123655914,28.0,27.260659579239714,0.0,2.1130174709052345
4887044,25.19,35.77250672043011,28.0,26.951662491487653,0.0,2.126753895636417
4930679,25.44,36.49758064516129,28.0,26.782884410991446,0.0,2.008434138655842
4974258,25.69,36.03961693548387,28.0,27.198536717706787,0.0,2.0512163847970144
5017838,25.94,35.557963709677416,28.0,27.30555475202596,0.0,2.02083331147387
5061418,26.12,35.034704301075266,27.0,27.098315473945338,0.0,2.119421963341138
5105001,26.37,36.112184139784944,28.0,27.090422353059907,0.0,2.057506696538256
5192224,26.81,36.361202956989246,28.0,27.04480047426269,0.0,2.212701598270031
5235812,27.06,36.06610215053763,28.0,26.852212246828103,0.0,2.08085313687818
5279402,27.31,35.818440860215055,28.0,27.014992228315837,0.0,2.1170698619421318
5322991,27.44,35.02402553763441,27.0,26.994341440689976,0.0,2.030490590268745
5366577,27.69,35.8600873655914,28.0,27.212938958638052,0.0,2.104596611602497
5410160,27.87,36.02155241935484,28.0,26.71982821114322,0.0719758064516129,2.0089112838189376
5453745,28.06,35.30424731182796,27.0,27.09569388522155,0.0,2.176982477697928
5497351,28.25,34.98594758064516,27.0,26.694987600922037,0.0,2.0115925738795672
5540956,28.44,35.18349462365591,27.0,26.590195443087364,0.0,2.081801073642907
5584543,28.62,34.38954301075269,27.0,26.916718498683995,0.0,2.1055174709052347
5628133,28.81,34.68918682795699,27.0,26.54265311061762,0.0,2.0857997289697514
5671724,29.0,35.68814516129032,28.0,26.491834394211477,0.0,2.074052357525076
5715309,29.12,34.91280913978495,27.0,26.717898634273507,0.0,2.0449596555598912
5758900,29.31,35.18316532258064,28.0,26.74190924136132,0.0,2.1082257710428958
5802495,29.5,35.15028897849462,27.0,26.657009519121104,0.0925403225806451,2.1639918133599254
5846136,29.63,35.28756720430108,28.0,26.706979147978117,0.0,1.997311762739912
5889736,29.81,35.31338709677419,28.0,26.611757918170635,0.0,2.023965053763441
5933321,29.94,35.210073924731184,28.0,26.800240517495556,0.0,2.063030885750882
6064083,30.37,34.39929435483871,27.0,26.54547464191271,0.0,2.0947580599997107
6107718,30.5,34.78174731182796,27.0,26.303225100932817,0.0,2.064079225154281
6194892,30.81,34.8453561827957,27.0,26.734822406498328,0.0,2.089260752688172
6238498,30.94,35.434314516129035,28.0,26.61727170765524,0.0942540322580645,2.158366911592019
6282086,31.06,35.0338440860215,27.0,26.68798327622443,0.1079637096774193,2.1697513364532752
6325673,31.19,35.052358870967744,27.0,26.75993975113014,0.0,2.0886624067359665
6369261,31.37,35.80682123655914,28.0,26.827435162450087,0.0,2.2158467676899063
6412854,31.5,35.25608870967742,27.0,26.650098030296043,0.0,2.171297005027677
6456451,31.62,35.65505376344086,28.0,26.562842230505016,0.0,2.098951427910741
6543644,31.87,35.40909946236559,28.0,26.275792305576744,0.0805443548387096,2.112950255764756
6587246,32.0,34.983985215053764,28.0,25.96619478769405,0.0,2.041740337349332
6630838,32.13,34.87094086021505,27.0,26.267891950095247,0.0,2.088407229836903
6674431,32.19,35.35084005376344,28.0,26.335536954593938,0.0,2.06747311827957
6718025,32.31,35.351021505376345,28.0,26.54910183219598,0.0942540322580645,2.117876318071453
6761618,32.38,34.65222446236559,27.0,26.32669415298635,0.0,2.159280838057506
6848847,32.5,35.377641129032256,28.0,26.15871277630356,0.0,1.998985146359044
6892435,32.56,34.797943548387096,27.0,26.261090203459425,0.0,2.297506682447031
6936036,32.63,35.30684811827957,28.0,26.262229693604084,0.1131048387096774,2.226586019879466
7023274,32.69,34.77363575268817,27.0,25.83907476604326,0.0,2.0738776751195958
7066861,32.75,35.05323252688172,28.0,26.24918372324731,0.0479838709677419,2.3112028734806778
7110450,32.75,35.18086693548387,27.0,26.15312890265638,0.0651209677419354,2.287029497629784
7154045,32.88,35.00614919354839,27.0,26.41287760385928,0.0993951612903225,2.4517204082480637
7197642,32.94,35.450403225806454,28.0,26.36814222823807,0.0959677419354838,2.221586018614869
7241229,32.94,34.9802688172043,27.0,26.424508529072146,0.0,2.222398851700703
7284833,33.0,35.06825940860215,27.0,26.161569647210108,0.0,2.104831988118207
7328424,33.0,35.337318548387096,28.0,26.275511408896776,0.0856854838709677,2.338514781287939
7415607,33.13,34.54348790322581,27.0,25.8659190846294,0.0,2.1881518813139524
7459204,33.13,36.17911962365592,28.0,26.61920477147651,0.0,2.14274193385796
7502797,33.19,35.40138440860215,27.0,27.241511072309617,0.1096774193548387,2.270033564167461
7546393,33.19,35.82665994623656,28.0,26.979545722001067,0.0771169354838709,2.400490587739552
7589984,33.19,34.93856182795699,27.0,26.494043803682484,0.0,2.2232928371415777
7677193,33.25,34.784112903225804,27.0,26.43305792683845,0.0976814516129032,2.362331988118208
7764432,33.31,36.10309811827957,28.0,26.65293733078312,0.0,2.1774462300554966
7808023,33.31,34.972614247311824,27.0,26.896566790727704,0.0599798387096774,2.323494577407792
7851647,33.38,35.969415322580645,28.0,26.73522250465117,0.0925403225806451,2.2759475769868627
7895238,33.38,35.6234811827957,28.0,26.51470924149341,0.0,2.262063148151159
7938827,33.44,35.56765456989248,28.0,26.60401135488783,0.0,2.2296034942171783
8026080,33.5,36.03966397849462,28.0,26.54103030539764,0.0,2.299778182403674
8113273,33.5,34.91488575268817,27.0,26.61122618481772,0.0,2.1943278984564683
8156868,33.56,34.53555779569893,27.0,26.69285271717505,0.0,2.23245291358647
8200461,33.56,36.24121639784946,28.0,26.618083055760927,0.0,2.240295694408313
8244054,33.63,35.1721438172043,27.0,26.601937173797538,0.0873991935483871,2.2995026816684
8287646,33.69,34.79845430107527,27.0,26.905591072194422,0.0,2.368051034621054
8331258,33.69,35.57554435483871,28.0,26.597739313686777,0.082258064516129,2.429166445362181
8374858,33.63,35.43598790322581,28.0,26.56299247295254,0.0976814516129032,2.297493230386099
8418457,33.56,35.85266801075269,28.0,26.50309489951478,0.0,2.371774181986356
8462053,33.56,35.58664650537634,28.0,26.74165291165866,0.10625,2.5153494616429644
8592851,33.56,35.227459677419354,27.0,26.687500522494787,0.0873991935483871,2.344395009358019
8636453,33.63,34.994220430107525,27.0,25.975824294512147,0.0,2.0281653026632407
