 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
7472909,32.5,37.24306451612903,28.0,36.38801225322876,0.0,2.2915517797848737
7516602,32.63,37.8758064516129,28.0,36.662706722546005,0.0,2.320778413689444
7560342,32.69,37.81544802867384,28.0,36.62278149344628,0.0,2.4014849472753355
7604044,32.69,37.65831541218638,28.0,36.43822503768549,0.0,2.430718712016924
7647741,32.75,36.76118279569892,28.0,36.35878983937243,0.0,2.273446657082828
7691461,32.81,34.87582437275986,26.0,34.808218005520544,0.0,2.2877277076829694
7735164,32.94,34.59897849462366,26.0,34.912789716280734,0.0,2.21868878767596
7778859,33.0,35.60071684587814,27.0,35.923554698343054,0.0,2.292822359340676
7822555,33.06,36.3986917562724,28.0,35.66765273255744,0.0,2.2847711063056417
7866282,33.06,36.69241935483871,28.0,35.74806110393682,0.0,2.277909240546234
7909982,33.13,35.63207885304659,27.0,35.869795762575265,0.0,2.390194274220647
7953691,33.13,35.56537634408602,27.0,35.55296068222336,0.0,2.1739513520349174
7997390,33.19,36.02492831541219,27.0,35.64763611398742,0.0,2.2600662415813964
8041091,33.19,36.08516129032258,27.0,35.631014377490864,0.0,2.251276531969014
8084791,33.19,36.20265232974911,28.0,35.74077844481836,0.0,2.2172773781199413
8128493,33.19,36.03148745519713,28.0,35.59203869558106,0.0,2.224979828547737
8172207,33.19,35.59041218637993,27.0,35.60500832832218,0.0,2.2604431825572324
8215969,33.19,36.13786738351254,27.0,35.99993272337087,0.0,2.317721331539412
8259668,33.25,35.05471326164874,27.0,35.56402432294116,0.0,2.3133799336899497
8303375,33.25,36.27618279569892,28.0,35.81889285045294,0.0,2.303238530285293
8347076,33.31,34.94336917562724,26.0,35.68785527881872,0.0,2.2768407901202448
8390787,33.31,34.82948028673835,26.0,35.63718885613285,0.0,2.258238999992774
8434529,33.31,35.02206093189964,26.0,36.03238968731311,0.0,2.3413705686712336
8478236,33.38,35.81327956989247,28.0,35.624293913076094,0.0,2.295147762024512
8521933,33.38,35.11141577060932,26.0,35.5445590252974,0.0,2.319314182094751
8565641,33.38,34.9118458781362,26.0,35.91856220940024,0.0,2.291357491473003
8609348,33.38,35.75415770609319,27.0,35.68567516707974,0.0,2.2763104802126697
8653050,33.44,35.30001792114695,27.0,35.852997851661705,0.0,2.281680095964851
8696753,33.44,35.64331541218638,27.0,35.56099370798155,0.0,2.258642341419528
8740458,33.44,35.46956989247312,27.0,35.49412391119405,0.0,2.213138357351645
8784163,33.5,35.49229390681003,27.0,35.515214349554284,0.0,2.269784920221991
8827868,33.44,35.134964157706094,26.0,35.55428124762094,0.0,2.2346034942171777
8871587,33.5,35.67449820788531,27.0,35.71116484102176,0.0,2.230671891078449
8915291,33.5,35.86763440860215,27.0,35.72424657322601,0.0,2.345517397197292
8958996,33.5,36.09831541218638,28.0,35.91466307303958,0.0,2.346021440159267
9002702,33.5,36.16012544802867,28.0,35.71840230715315,0.0,2.3092002676881003
9046412,33.5,35.12161290322581,26.0,35.78703672541245,0.0,2.156814485598046
9090182,33.5,35.11152329749104,26.0,35.29417001544661,0.0,2.2872512822562583
9133883,33.5,35.63625448028674,28.0,35.079460365171144,0.0,2.3104771374851865
