 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
2838145,7.06,43.46131048387097,29.0,33.03356932040607,0.0,1.993440824806336
2881718,7.06,45.312076612903226,29.0,34.87557598652644,0.0,2.0120494634043675
2925289,7.12,44.95566532258064,29.0,34.61359013165161,0.0,2.0135012822562586
2968913,7.25,45.24735215053764,30.0,34.91478623873301,0.0,2.0256583548314837
3012480,7.37,44.42574596774193,29.0,34.2551253491033,0.0,1.964784939732916
3056047,7.75,43.67090725806452,29.0,33.43970718346069,0.0,1.961579299946164
3099617,8.19,43.68973790322581,28.5,33.41545091335942,0.0,2.0145295583304423
3143187,8.81,45.06924059139785,29.0,34.8384176860766,0.0,2.002022773541378
3186754,9.38,44.92647849462366,29.0,34.66221813579771,0.0,1.943575155906752
3230412,10.0,44.071801075268816,28.0,34.07056825894325,0.0,2.038353494217178
3274004,10.56,44.963407258064514,29.0,34.95765369844307,0.0,2.0646706497409384
3317579,11.12,44.4820497311828,29.0,34.11061761738509,0.0,2.0017136933731505
3361156,11.75,45.20742607526882,29.0,35.37706591807305,0.0,2.054193522372529
3404734,12.25,44.79700940860215,28.0,34.86909464293063,0.0,2.031700206987441
3448305,12.81,44.32731182795699,28.0,34.56297379118093,0.0,2.042385742526231
3535463,13.88,44.440309139784944,29.0,34.24183304891246,0.0,2.082378910134119
3579037,14.38,43.69259408602151,28.0,34.54385075899856,0.0,2.109052216612831
3622615,14.87,44.2257997311828,29.0,34.99868971768108,0.0,2.113796981180989
3666195,15.31,44.38081317204301,29.0,35.0134553841934,0.0,2.103602149815008
3709767,15.81,43.52760752688173,29.0,33.815757583451216,0.0,2.0664515406405366
3753344,16.19,44.00131048387097,29.0,34.63657387252264,0.0,2.1041262918762285
3796922,16.69,43.72684811827957,29.0,34.45125322932415,0.0,2.137291623263889
3840497,17.12,43.3675,28.0,34.41160852498589,0.0,2.0961153440787954
3884079,17.5,43.70468413978495,29.0,34.511282627518625,0.0,2.1166866599010725
3971292,18.31,43.05129032258065,28.0,34.42344324107666,0.0,2.104139662822292
4014864,18.75,43.74372983870968,29.0,34.289079095655055,0.0,2.0564583231713924
4058443,19.06,42.97887096774193,28.0,33.8952108666258,0.0,2.026202951524381
4102045,19.44,43.2763440860215,29.0,33.8091012523922,0.0,2.0899932556780407
4145632,19.81,43.34223790322581,30.0,33.96508550208334,0.0,2.023951604051047
4189280,20.12,43.043958333333336,28.0,34.15396172140329,0.0,2.0759676378772114
4232874,20.5,42.31858870967742,28.0,33.838111683563774,0.0,2.144610213427853
4320060,21.12,42.24543010752688,28.0,33.43679610780304,0.0,2.083944892066641
4363649,21.5,42.24648521505377,29.0,33.178933944193695,0.0,2.110100603709605
4407236,21.81,40.95780241935484,28.0,32.73503146820548,0.0,2.071337238725214
4494428,22.44,40.73952956989248,29.0,31.43987890880308,0.0,2.031754022096124
4538023,22.69,40.62033602150537,29.0,30.59025000855688,0.0,2.051559138159036
4581620,23.06,39.91350806451613,29.0,30.07610048228269,0.0,2.0354903763711847
4843198,24.81,35.88506720430107,29.0,25.042008042418622,0.0,2.0079434262631524
