 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
91544,34.13,38.29888440860215,31.0,26.931012698968733,0.0,2.275194887008253
178540,34.13,37.57628360215054,28.0,28.354271371445808,0.0,1.9860214988727007
265548,34.13,37.91996639784946,28.0,29.14157367742381,0.0,1.952950219633411
309049,34.06,37.907943548387095,28.0,29.44392257639911,0.0,2.065100751125491
352550,34.13,38.0296370967742,28.0,30.04081064881895,0.0,2.089952940684978
396049,34.13,38.65560483870968,28.0,29.50409998909352,0.0,1.9692808810538076
439547,34.13,37.79226478494624,27.0,30.478262315437192,0.0,2.115134402098508
657098,30.44,39.47617607526882,28.0,31.02246644540202,0.0,2.031115539188057
700599,28.5,38.801841397849465,28.0,31.80328640532526,0.0,2.0695967387848304
744099,26.56,39.73034946236559,28.0,31.87741310092317,0.0,2.126068535334648
831098,22.81,39.54938844086021,28.0,31.675090600428444,0.0,1.9653561393929213
874649,21.06,39.49985887096774,28.0,32.33929934674137,0.0,1.9910617150465368
961657,18.12,39.95969758064516,28.0,32.045621807964345,0.0154233870967741,2.1047513310335737
1005164,16.81,39.08473790322581,28.0,31.314577205560763,0.0,1.9967808900866424
1048670,15.63,39.13657258064516,28.0,32.19530355577496,0.0,2.0016934609492427
1092168,14.63,39.76646505376344,28.0,32.0254544951736,0.0,2.0565994269568737
1135671,13.62,39.15282930107527,28.0,31.69673750944042,0.0,2.0787633823274363
1179174,12.75,39.06573252688172,27.0,31.8668826971993,0.0,2.084946218493468
1222674,11.94,39.06999327956989,28.0,31.38906541383031,0.0,1.9991800856674184
1266177,11.12,38.8955309139785,28.0,31.36826449872034,0.0,1.982762041448072
1309683,10.38,39.5427688172043,28.0,32.41650169463999,0.0,2.07549727641924
1353185,9.75,38.29281586021505,28.0,30.80641523925677,0.0,2.0790724390102904
1396691,9.25,39.57777553763441,28.0,32.50825824604499,0.0,2.0032593532760288
1440197,8.94,39.462130376344085,28.0,32.30254082651385,0.0,2.073971754276145
1483701,8.56,39.00524193548387,28.0,31.782141033151696,0.0,2.038790313728466
1527210,8.38,39.293931451612906,28.0,31.57747995097837,0.0,2.0066061816665948
1570765,8.13,39.19198924731183,28.0,31.728782307048228,0.0,2.0785818099906783
1614264,7.94,39.21943548387097,27.0,32.03586416334159,0.0,2.0443279568085906
1657766,7.81,39.46995967741936,28.0,32.22797924112084,0.0,2.03332660743836
1701269,7.69,39.51827284946236,28.0,31.944491960909424,0.0,1.9994556429482453
1744770,7.56,39.124092741935485,28.0,32.255168339253004,0.0,2.0684878995675087
1788317,7.5,38.92358870967742,28.0,31.808857392659352,0.0,2.055100763048836
1831821,7.37,39.35722446236559,28.0,31.75329302346491,0.0,2.0370966116024976
1875326,7.31,38.80534274193548,28.0,31.5613718527776,0.0,2.043897837900335
1918832,7.31,39.11779569892473,27.0,32.36967472674464,0.0,1.9791061726337584
2005840,7.12,38.799193548387095,27.0,32.194675591569634,0.0,2.069065804888932
2049344,7.12,38.6079435483871,27.0,31.839735205797613,0.0,2.0150403209547347
