 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
2275947,6.87,35.93684811827957,29.0,25.662315154675728,0.0,1.98261423425938
2319519,6.87,36.3091935483871,29.0,25.945175684221525,0.0,1.9068343662833125
2363091,6.81,35.86065188172043,28.0,25.882781103265668,0.0,1.90645830510572
2406716,6.81,36.195853494623655,29.0,25.92687986900809,0.0,1.927667728883036
2450278,6.75,36.141666666666666,29.0,25.72686580413445,0.0,1.8666665537562144
2493844,6.75,36.15948252688172,29.0,25.90316363999151,0.0,1.884267381660813
2537414,6.75,36.15748655913978,29.0,25.791370027126582,0.0,1.8386827234362355
2580992,6.75,35.86015456989247,29.0,25.61333827960679,0.0,1.834455637528544
2624562,6.69,36.91241935483871,30.0,25.747242081277044,0.0,1.872459480684184
2668212,6.69,36.38075940860215,29.0,25.880441393746096,0.0,1.8735618019424207
2755351,6.94,36.00296370967742,29.0,25.546871545970507,0.0,1.8859542981847608
2798940,7.12,35.75956317204301,28.0,25.98854830668214,0.0,1.8523117150465371
2842511,7.56,35.25350134408602,28.0,25.816586404362656,0.0,1.8073451189714849
2886077,8.06,36.33979838709677,29.0,25.679352286035567,0.0,1.8316867195177908
2929647,8.63,36.03342741935484,29.0,25.50248324035994,0.0,1.823817030689964
2973220,9.06,35.6997311827957,29.0,25.90637090931839,0.0,1.8757862284928173
3016793,9.63,35.82379032258064,28.0,25.82679146039692,0.0,1.862177256763788
3103952,10.75,35.94926747311828,29.0,25.35077569015269,0.0,1.852607523991213
3147525,11.31,34.95602822580645,28.0,25.746206695841813,0.0,1.855806449986993
3191098,11.88,35.04795698924731,29.0,25.17887029369998,0.0,1.8197177012877213
3234672,12.31,35.794126344086024,29.0,25.21329457973872,0.0,1.858481179905192
3278264,12.81,36.40893817204301,30.0,25.5940018532032,0.0,1.878555107120404
3321841,13.31,35.981135752688175,29.0,25.707519250637425,0.0,1.911538870055426
3365460,13.81,36.28534274193549,30.0,25.71617331779793,0.0,1.897231182795699
3409030,14.25,35.65029569892473,28.0,25.56186817803565,0.0,1.9276945347276424
3452602,14.69,35.62897849462366,29.0,25.048858794634057,0.0,1.9271034512208784
3496187,15.19,35.29334677419355,29.0,25.20273461509033,0.0,1.9077015088449527
3539760,15.56,35.66155241935484,29.0,25.26601196257969,0.0,1.8690322564386057
3626949,16.44,34.668198924731186,28.0,25.18407105549401,0.0,1.919818538225156
3670525,16.81,34.318010752688174,28.0,25.33853632167051,0.0,1.8685751168849
3714100,17.19,34.84307795698925,28.0,24.92042387300128,0.0,1.8686088633349949
3757681,17.62,34.32977150537634,28.0,24.73100826030848,0.0,1.8133533771516213
3801255,18.0,34.77828629032258,28.0,24.86062634417101,0.0,1.8967674600658315
3844826,18.37,34.27524193548387,28.0,25.148750101384707,0.0,1.8358600734188928
3931977,19.06,33.808770161290326,27.0,25.25739053383969,0.0,1.9545362573978928
4019148,19.69,34.16239247311828,28.0,25.119914286048783,0.0,1.9631853883035613
4062726,20.06,34.78961693548387,28.0,25.106959761832847,0.0,1.9048252541840096
4106331,20.37,34.69752688172043,28.0,25.037989454560783,0.0,1.9099931960613223
4193523,21.06,34.14778225806452,27.0,25.01834250064281,0.0,1.9467606209894204
4280711,21.62,35.09621639784946,28.0,25.25951399992312,0.0,1.987694484866387
4324353,21.94,35.77039650537635,29.0,24.98641251682728,0.0,1.9216328104676117
4367938,22.19,33.75140456989247,27.0,24.932022528369828,0.0,1.8891262855532427
4455114,22.75,34.17426747311828,27.0,25.084734903974,0.0,1.9567604186538907
4498703,23.06,34.77450268817204,28.0,25.0752959736602,0.0,1.9233400298715893
4585937,23.56,34.35629032258065,28.0,24.510003568909795,0.0,1.8958601109954911
4629532,23.81,34.910564516129035,28.0,24.513373817528272,0.0,1.8646908455818592
4716731,24.31,34.90845430107527,28.0,24.85071948998569,0.0,1.8714246726500168
4847502,25.0,35.00858198924731,28.0,25.047792226770845,0.0,1.943561809891317
5065490,26.06,34.44981182795699,28.0,24.4254740979746,0.0,1.9132257542418192
5152680,26.5,35.09577956989247,28.0,24.693529439237,0.0,1.9442001220787803
5196274,26.69,35.114885752688174,28.0,25.016511352351348,0.0,1.921431427721051
5283514,27.06,35.03342741935484,28.0,24.64318235072484,0.0257056451612903,1.9380241061105332
5370712,27.37,34.234603494623656,28.0,24.771830714604008,0.0,1.923185275031796
5545157,28.0,34.98186155913979,28.0,24.38937858848493,0.0,1.9216124869927165
5675965,28.56,34.59950940860215,28.0,24.51627813467053,0.0,1.9624932361671144
5719568,28.69,34.09502016129032,28.0,24.45719372012194,0.0,1.9483734709214937
5763164,28.81,33.01717741935484,26.0,24.26286130709303,0.0,1.946740542214056
6635291,31.31,34.263985215053765,28.0,24.347860048816838,0.0,1.901720415474332
