 time (ms), temperature (°C),brightness,brightness_median,contrast_rms,edge_density,sharpness
3146204,6.87,33.47729838709677,27.0,23.845624882452157,0.0,1.9328628157879524
3189862,6.87,33.36295698924731,28.0,23.47659115196305,0.0,1.870423349113698
3277196,7.06,32.95505376344086,27.0,23.439691460209065,0.0,1.887647814053648
3320853,7.44,32.87099462365591,27.0,23.592596628548343,0.0,1.871350796289672
3364511,7.75,33.18267473118279,27.0,23.638100073903523,0.0,1.836209636771592
3408167,8.31,33.27670698924731,27.0,23.175525719644128,0.0,1.8030309009260463
3451823,8.81,33.301975806451615,27.0,23.69555545343317,0.0,1.8300334937113392
3495503,9.38,33.36613575268817,28.0,23.1803117293247,0.0,1.8156922042559107
3582831,10.44,33.12261424731183,26.0,23.93796388458936,0.0,1.796612844693028
3626494,10.94,34.105759408602154,28.0,23.71832843869877,0.0,1.8140185563359923
3713828,12.0,33.92989247311828,28.0,23.87211878666789,0.0,1.7949797953068996
3757497,12.5,33.54657258064516,27.0,23.88845371261351,0.0,1.8762163063919957
3801216,12.94,33.80860215053764,28.0,23.76854637900156,0.0,1.8881182441611744
3844879,13.38,34.14136424731183,28.0,23.819534514404666,0.0,1.980275454125838
3888541,13.75,32.67683467741936,27.0,23.516811498271807,0.0,1.853131689899121
3932201,14.31,33.029529569892475,27.0,23.6435910305881,0.0,1.913749973985432
3975879,14.75,33.378702956989244,27.0,23.25037037363551,0.0,1.823178739549008
4063264,15.56,33.75493279569893,28.0,23.701685347289867,0.0,1.8607593250935808
4106932,15.94,32.93980510752688,27.0,22.847434892013855,0.0,1.816633062303084
4150625,16.31,32.2999126344086,26.0,22.56741376345243,0.0,1.7808938095715547
4194320,16.75,33.29058467741935,28.0,23.236283155876883,0.0,1.8308198619421323
4237990,17.19,33.73184811827957,28.0,23.53203596971919,0.0,1.8801478492817087
4281661,17.5,34.26842069892473,28.0,23.88992369934753,0.0,1.937150534743901
4325337,17.87,33.994576612903224,28.0,23.57482976131629,0.0,1.946001324168618
4369019,18.25,33.70434811827957,28.0,23.582498805492847,0.0,1.8513239170984368
4412695,18.62,34.166256720430106,28.0,23.64049229978153,0.0,1.9277888949860529
4456383,18.87,33.80407258064516,28.0,23.931601112361527,0.0,1.8634135962249967
4500063,19.31,34.19800403225806,28.0,23.52378617861936,0.0,1.8825940453737424
4543743,19.56,34.74409274193548,29.0,23.62078151270548,0.0,1.9214650356977685
4587417,19.94,33.61520161290323,27.0,23.679168742838613,0.0,1.896350638395696
4631100,20.19,34.06278897849462,28.0,23.98241688489619,0.0,1.972412525969404
4674800,20.5,34.20172043010753,28.0,23.703506438293637,0.0,2.042184090601153
4718538,20.81,35.09709005376344,29.0,23.51728235764503,0.0,1.985826476281579
4762215,21.19,33.99165322580645,28.0,23.73910072959041,0.0,1.985443301068043
4805899,21.44,34.47206317204301,28.0,23.769290958123328,0.0,1.9189986537009331
4849580,21.69,33.518998655913975,28.0,23.455965992983035,0.0,1.897553760550353
4893279,22.0,33.59450268817204,28.0,23.901652086576245,0.0,1.9333130885344407
4936955,22.25,34.662520161290324,28.0,23.45854123959219,0.0,1.880356179137401
4980741,22.5,33.69495295698925,28.0,23.59031726394069,0.0,1.9599192963059315
5024430,22.81,34.77177419354839,28.0,23.67231798510068,0.0,1.9458063863958264
5068117,23.06,32.92559811827957,27.0,23.579899532030275,0.0,1.890228442413863
5111802,23.31,34.449697580645164,28.0,23.840367902144838,0.0,1.927352147647128
5155480,23.56,32.911680107526884,26.0,23.46579833570717,0.0,1.9074663876875213
5199160,23.81,34.53311827956989,28.0,23.46538757259821,0.0,1.9033534869909088
5242843,24.06,34.128622311827954,28.0,23.574285656285028,0.0,1.92937498983806
5286526,24.31,34.767184139784945,29.0,23.717814575269056,0.0,1.8476276859589984
5330209,24.5,33.83083333333333,28.0,23.75078744261473,0.0171370967741935,2.090477101353841
5373912,24.75,33.17113575268817,27.0,23.78525524614029,0.0,1.9163709025248592
5417596,25.0,33.508924731182795,27.0,23.770530479438285,0.0,1.956397837900335
5461281,25.19,33.68635752688172,28.0,23.74146087376599,0.0,1.9299260065740984
5504967,25.44,34.35842069892473,28.0,23.57992005993001,0.0,1.9272378273048183
5548656,25.62,34.390719086021505,28.0,23.449960305446176,0.0,1.9707593088344748
5592360,25.81,33.93672043010753,28.0,23.67778496972169,0.0,1.8908466945239333
5636055,26.0,34.885685483870965,28.0,23.63093293399961,0.0,1.968850578778978
5679785,26.19,33.21090053763441,27.0,23.60373289221636,0.0,1.9576276447692649
5723470,26.37,33.21287634408602,27.0,23.611536518837735,0.0,1.8708467626315184
5767152,26.56,34.767345430107525,28.0,23.42730157778952,0.0,1.9782862469198037
5810836,26.75,34.17480510752688,28.0,23.77690244080921,0.0,1.872983870787085
5854521,26.94,33.60340053763441,27.0,23.51738962513548,0.0,1.8994489182275405
5898290,27.13,34.190685483870965,28.0,23.504962798162754,0.0,1.997567192739045
5941982,27.25,33.68163306451613,28.0,23.693706772319736,0.0,1.8928964890720748
5985668,27.44,34.29075268817204,28.0,23.41423621427734,0.0,1.9123386981153887
6029361,27.56,34.2888373655914,28.0,23.45957301946922,0.0,2.1116598464688834
6073063,27.75,33.2276814516129,28.0,23.547809891213248,0.0,1.9172849346745289
6116747,27.87,34.39522849462366,28.0,23.610184467006388,0.0,2.00946885834887
6160433,28.06,33.86276209677419,28.0,23.46877020993048,0.0,1.9240456987440744
6204120,28.19,33.4008938172043,27.0,23.62017437789042,0.0,1.936323745474549
6247813,28.38,33.504616935483874,28.0,23.50731195273178,0.0,1.9304300986747025
6291522,28.44,33.67980510752688,28.0,23.475995993040264,0.0,1.9777419094693025
6335216,28.56,34.19271505376344,28.0,23.61292299596619,0.0,1.9023655798358188
6378907,28.69,33.28612903225807,27.0,23.48076852217476,0.0,1.9069018263943085
6422599,28.81,33.778306451612906,28.0,23.648269784459085,0.0,1.859805069543805
6466286,28.94,33.56341397849462,28.0,23.38903876993045,0.0,1.9484676378772117
6509982,29.06,32.32260752688172,26.0,22.98841625494199,0.0,1.926048361082206
6553682,29.12,33.65622311827957,28.0,23.013248060037046,0.0,1.87718404832748
6597421,29.31,33.04436155913979,27.0,22.811771297736676,0.0,1.899697444023514
6641108,29.44,33.050060483870965,27.0,22.916889358564475,0.0,1.8710886981153887
6684794,29.56,33.16716397849462,28.0,23.15366995852666,0.0,1.9722647357624432
6728483,29.69,34.07162634408602,28.0,22.99772145773311,0.0,1.879401878062132
6772184,29.81,32.49404569892473,26.0,23.26187532376865,0.0,1.8944489158790028
6859644,30.06,32.73700940860215,27.0,23.022904296355808,0.0,1.8914583094414812
6903334,30.12,32.608763440860216,26.0,23.0009463591644,0.0,1.9567875388411955
6947028,30.25,32.62399865591398,27.0,23.28272931914094,0.0,1.920698739738698
6990739,30.31,32.65680107526882,27.0,22.99811813206339,0.0,1.902150537453752
7034428,30.44,32.69489919354839,27.0,23.09265257639389,0.0,1.9749125852248088
7078118,30.56,33.01952284946236,27.0,23.27460489687549,0.0,1.8860215008599264
7121805,30.62,33.350940860215054,28.0,23.00797574841197,0.0,1.9450738072591487
7165506,30.75,33.29174059139785,27.0,23.24136882356377,0.0,1.9183131033482912
7209206,30.88,32.34680779569892,26.0,22.804046634341667,0.0,1.944166665040756
7252907,30.94,33.67431451612903,28.0,22.908374740838145,0.0,1.932835975257255
7296596,31.0,33.661458333333336,28.0,23.5587213840142,0.0,2.002271493814313
7340291,31.06,34.669905913978496,28.0,23.65169303862407,0.0,2.041034814537808
7383987,31.19,34.68028225806452,28.0,23.89097432549384,0.0,1.8871437680205083
7427685,31.25,33.65611559139785,28.0,23.94490419821945,0.0,1.9192405295680857
7471400,31.37,34.558454301075265,28.0,23.73053780453648,0.0,1.9773387008252403
7515149,31.44,33.74971102150538,28.0,23.544495379712615,0.0,1.9345832112093884
7558840,31.5,34.71756720430108,28.0,23.913725767914343,0.0,1.9141263325239903
7602531,31.62,33.940524193548384,28.0,23.759694631298046,0.0,2.005806278001792
7646232,31.69,32.901149193548385,27.0,23.49090006313357,0.0,1.9735147469631604
7689938,31.75,33.56433467741935,27.0,23.97448241956102,0.0,1.9495899850687215
7733712,31.81,33.597930107526885,28.0,23.785513482570096,0.0,2.0072244493131435
7777415,31.94,33.917694892473115,28.0,23.873004196453756,0.0,2.021471674425872
7821113,32.0,33.72433467741936,28.0,23.705539239156188,0.0,1.9551276447692656
7864817,32.06,33.693360215053765,28.0,23.654791996715584,0.0,1.957002683655625
7908545,32.13,33.405423387096775,27.0,23.67961145822876,0.0,1.965685165192508
7952237,32.19,33.598198924731186,28.0,23.61198311781812,0.0,1.8766464999114785
7995928,32.25,34.035322580645165,28.0,23.665136206456435,0.0,1.9937029078054551
8039628,32.31,33.69078629032258,28.0,23.958139704874977,0.0,1.935618199900278
8083333,32.38,33.31683467741936,28.0,23.808041108674733,0.0,2.064482101931943
8127034,32.44,33.84647849462365,28.0,24.015069047630085,0.0,1.981827950485605
8170751,32.56,34.87034274193548,29.0,23.98182913189818,0.0,1.9490120931158952
8214449,32.56,34.01456989247312,28.0,23.90896972722075,0.0,1.9064111586238293
8258148,32.69,34.33168010752688,28.0,23.845907408488944,0.0,1.901236554623367
8301846,32.75,32.16,26.0,23.15732494022349,0.0,1.9165053761634288
8345547,32.75,33.41620967741935,28.0,23.3492907179491,0.0,1.918548378244595
8389262,32.81,33.19816532258064,27.0,23.244226028779053,0.0,1.8738239243247048
8433016,32.88,33.36610887096774,27.0,23.451013700812045,0.0,1.9446102062015835
8476708,32.94,35.17899193548387,29.0,24.01992742495145,0.0,1.867291664453622
8520401,33.0,34.259442204301074,28.0,24.21310507175289,0.0,1.9251008009867467
8564095,33.13,34.29904569892473,28.0,24.20243187712195,0.0,1.950577904779454
8607791,33.13,33.33204301075269,27.0,23.55804122966923,0.0,1.9786559051263155
8651567,33.13,34.10057795698925,28.0,23.932494774209783,0.0,1.889616859562883
8695271,33.19,33.7108938172043,27.0,24.22963366321866,0.0,1.96014112537396
8738977,33.25,33.92918682795699,28.0,24.014863346892778,0.0,2.028857364290669
8782683,33.31,33.55258064516129,28.0,24.17652912526055,0.0,1.9364784901072372
8826384,33.31,33.513413978494626,27.0,23.87995054029879,0.0,2.001505330095965
8870094,33.38,33.9409879032258,28.0,24.170127692669755,0.0,1.937862877211238
8913793,33.44,34.14683467741936,28.0,24.244260046919734,0.0,2.070047037545887
8957498,33.5,33.2511626344086,27.0,23.536144461115924,0.0,1.9461021476471267
9001202,33.56,32.832197580645165,27.0,23.545573965600504,0.0,1.8836087874591716
9044909,33.56,34.18132392473118,28.0,23.537797716980723,0.0,1.9182392066640648
9088628,33.56,33.21501344086022,27.0,23.4775236914504,0.0,1.9060214531665505
9132329,33.69,32.299952956989245,26.0,23.764240948266146,0.0,1.9854300423098048
9219733,33.69,33.78638440860215,28.0,23.38632308907118,0.0,1.8801477909295867
